YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string
2010,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,95550.0,8926.0,51442.0,55894.0,87644.0,84573.0,88350.0,81828.0,104853.0,14533.0,,,103068.0,57017.0,,,51148.0,67228.0,96736.0,11549.0,$95550,$8926,$51442,$55894,$87644,$84573,$88350,$81828,$104853,$14533,Not available,Not available,$103068,$57017,Not available,Not available,$51148,$67228,$96736,$11549
2010,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,90405.0,14347.0,84615.0,23124.0,55144.0,46291.0,,,85985.0,21591.0,,,114099.0,35743.0,98873.0,16613.0,86692.0,32835.0,109674.0,29580.0,$90405,$14347,$84615,$23124,$55144,$46291,Not available,Not available,$85985,$21591,Not available,Not available,$114099,$35743,$98873,$16613,$86692,$32835,$109674,$29580
2010,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,91698.0,9341.0,89616.0,18606.0,92102.0,35719.0,,,85500.0,19992.0,55818.0,145466.0,103203.0,7146.0,118089.0,11210.0,102093.0,41895.0,93181.0,12379.0,$91698,$9341,$89616,$18606,$92102,$35719,Not available,Not available,$85500,$19992,$55818,$145466,$103203,$7146,$118089,$11210,$102093,$41895,$93181,$12379
2010,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,89857.0,19725.0,75655.0,17705.0,107127.0,58233.0,,,113566.0,82911.0,191964.0,14623.0,152418.0,63080.0,119961.0,60036.0,74129.0,20983.0,130782.0,37422.0,$89857,$19725,$75655,$17705,$107127,$58233,Not available,Not available,$113566,$82911,$191964,$14623,$152418,$63080,$119961,$60036,$74129,$20983,$130782,$37422
2011,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,95527.0,10333.0,74203.0,52342.0,92583.0,193853.0,,,102622.0,7567.0,,,155865.0,139927.0,,,71538.0,59802.0,97541.0,37485.0,$95527,$10333,$74203,$52342,$92583,$193853,Not available,Not available,$102622,$7567,Not available,Not available,$155865,$139927,Not available,Not available,$71538,$59802,$97541,$37485
2011,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,83129.0,12591.0,73517.0,14164.0,54962.0,49277.0,,,84989.0,32162.0,,,114358.0,45185.0,98710.0,26614.0,73642.0,40033.0,105966.0,51506.0,$83129,$12591,$73517,$14164,$54962,$49277,Not available,Not available,$84989,$32162,Not available,Not available,$114358,$45185,$98710,$26614,$73642,$40033,$105966,$51506
2011,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,86067.0,12443.0,69210.0,27316.0,113146.0,58430.0,,,98246.0,41069.0,53780.0,118674.0,92073.0,69448.0,116334.0,131858.0,70346.0,43672.0,73394.0,34038.0,$86067,$12443,$69210,$27316,$113146,$58430,Not available,Not available,$98246,$41069,$53780,$118674,$92073,$69448,$116334,$131858,$70346,$43672,$73394,$34038
2011,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,80548.0,12414.0,62970.0,22669.0,80961.0,18891.0,,,172201.0,65112.0,193166.0,25007.0,108694.0,84282.0,120049.0,77347.0,64389.0,22555.0,80934.0,36596.0,$80548,$12414,$62970,$22669,$80961,$18891,Not available,Not available,$172201,$65112,$193166,$25007,$108694,$84282,$120049,$77347,$64389,$22555,$80934,$36596
2012,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,89006.0,8289.0,74147.0,28068.0,83929.0,54185.0,,,99321.0,10349.0,,,91271.0,116100.0,86853.0,108702.0,73784.0,32361.0,90699.0,15857.0,$89006,$8289,$74147,$28068,$83929,$54185,Not available,Not available,$99321,$10349,Not available,Not available,$91271,$116100,$86853,$108702,$73784,$32361,$90699,$15857
2012,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,82462.0,12836.0,70114.0,16716.0,74183.0,44595.0,187042.0,238534.0,91410.0,29512.0,,,86623.0,92806.0,,,70761.0,24372.0,84081.0,10632.0,$82462,$12836,$70114,$16716,$74183,$44595,$187042,$238534,$91410,$29512,Not available,Not available,$86623,$92806,Not available,Not available,$70761,$24372,$84081,$10632
2012,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,80563.0,11113.0,66560.0,15665.0,112733.0,46036.0,,,83877.0,26727.0,140626.0,70845.0,54581.0,30900.0,56471.0,145964.0,64730.0,17875.0,70769.0,35567.0,$80563,$11113,$66560,$15665,$112733,$46036,Not available,Not available,$83877,$26727,$140626,$70845,$54581,$30900,$56471,$145964,$64730,$17875,$70769,$35567
