YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string
2010,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,179573.0,44552.0,155288.0,56132.0,,,,,191423.0,102297.0,,,,,,,153661.0,47205.0,241338.0,86180.0,$179573,$44552,$155288,$56132,,,,,$191423,$102297,,,,,,,$153661,$47205,$241338,$86180
2011,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,146795.0,23034.0,144464.0,44004.0,,,,,179278.0,113309.0,,,,,104413.0,156215.0,132560.0,40438.0,239573.0,98212.0,$146795,$23034,$144464,$44004,,,,,$179278,$113309,,,,,$104413,$156215,$132560,$40438,$239573,$98212
2012,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,122928.0,39129.0,114973.0,23560.0,,,,,184471.0,87047.0,,,,,101735.0,73314.0,117119.0,39479.0,79795.0,52634.0,$122928,$39129,$114973,$23560,,,,,$184471,$87047,,,,,$101735,$73314,$117119,$39479,$79795,$52634
2013,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,114466.0,13314.0,106385.0,12213.0,204965.0,129781.0,,,197780.0,125194.0,,,,,104324.0,16988.0,108187.0,14865.0,60130.0,36727.0,$114466,$13314,$106385,$12213,$204965,$129781,,,$197780,$125194,,,,,$104324,$16988,$108187,$14865,$60130,$36727
2014,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,118053.0,21551.0,108284.0,10108.0,204930.0,156213.0,,,217815.0,89163.0,,,,,102375.0,16819.0,109219.0,11054.0,59581.0,47516.0,$118053,$21551,$108284,$10108,$204930,$156213,,,$217815,$89163,,,,,$102375,$16819,$109219,$11054,$59581,$47516
2015,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,108927.0,15519.0,96064.0,14940.0,204162.0,94623.0,,,,,,,,,102673.0,45001.0,102496.0,19589.0,59091.0,14129.0,$108927,$15519,$96064,$14940,$204162,$94623,,,,,,,,,$102673,$45001,$102496,$19589,$59091,$14129
2016,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,117438.0,36580.0,105286.0,30921.0,204834.0,54964.0,,,168784.0,114926.0,,,,,,,112249.0,44378.0,59695.0,5058.0,$117438,$36580,$105286,$30921,$204834,$54964,,,$168784,$114926,,,,,,,$112249,$44378,$59695,$5058
2017,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,133179.0,29577.0,116331.0,30643.0,,,,,193694.0,127749.0,,,,,,,120342.0,28348.0,59547.0,1377.0,$133179,$29577,$116331,$30643,,,,,$193694,$127749,,,,,,,$120342,$28348,$59547,$1377
2018,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,146607.0,34425.0,114341.0,43602.0,,,,,180752.0,87839.0,,,,,,,116951.0,42961.0,61713.0,7932.0,$146607,$34425,$114341,$43602,,,,,$180752,$87839,,,,,,,$116951,$42961,$61713,$7932
2019,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,117431.0,32694.0,97304.0,35708.0,,,,,120507.0,93689.0,,,,,,,111533.0,32939.0,,,$117431,$32694,$97304,$35708,,,,,$120507,$93689,,,,,,,$111533,$32939,,
2020,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,133016.0,48524.0,131382.0,13438.0,,,,,243163.0,89558.0,,,,,,,131771.0,11672.0,,,$133016,$48524,$131382,$13438,,,,,$243163,$89558,,,,,,,$131771,$11672,,
2021,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,131208.0,3573.0,124133.0,14000.0,,,,,244668.0,86911.0,,,,,,,127732.0,11675.0,203619.0,146808.0,$131208,$3573,$124133,$14000,,,,,$244668,$86911,,,,,,,$127732,$11675,$203619,$146808
2022,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,130630.0,12494.0,123329.0,46353.0,,,,,180873.0,139304.0,,,,,180203.0,111809.0,123798.0,41008.0,151397.0,70343.0,$130630,$12494,$123329,$46353,,,,,$180873,$139304,,,,,$180203,$111809,$123798,$41008,$151397,$70343
2023,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,131483.0,8578.0,122882.0,37705.0,,,,,171421.0,126612.0,,,,,180785.0,133014.0,124126.0,26382.0,148296.0,99665.0,$131483,$8578,$122882,$37705,,,,,$171421,$126612,,,,,$180785,$133014,$124126,$26382,$148296,$99665
2024,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,131159.0,4151.0,123167.0,40162.0,,,,,172321.0,156293.0,,,,,215000.0,133247.0,123333.0,36269.0,181250.0,150919.0,$131159,$4151,$123167,$40162,,,,,$172321,$156293,,,,,$215000,$133247,$123333,$36269,$181250,$150919
