YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013B_001E,B19013B_001M
2017,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,54375.0,22765.0
2017,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,130060.0,122764.0
2017,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,84071.0,21975.0
2017,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,65341.0,19427.0
2017,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,75560.0,28189.0
2017,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,70679.0,14087.0
2017,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,62905.0,19158.0
2017,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,31071.0,26288.0
2017,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,64286.0,16344.0
2017,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,54868.0,16655.0
2017,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,66325.0,21233.0
2017,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,105536.0,64710.0
2017,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,,
2017,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,,
2017,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,92019.0,90396.0
2017,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,181500.0,72188.0
2017,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,,
2017,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,145682.0,132687.0
2017,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,115850.0,36952.0
2017,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,128750.0,36311.0
2017,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,,
2017,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,88750.0,10401.0
2017,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,,
2017,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,,
2017,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2017,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2017,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2017,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2017,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2017,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2017,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,,
2017,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,,
2017,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,106771.0,86632.0
2017,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,85962.0,84561.0
2017,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,176250.0,58311.0
2017,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,,
2017,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,39643.0,34881.0
2017,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,,
2017,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,26250.0,946.0
2017,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,,
2017,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,,
2017,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,,
2017,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,,
2017,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,,
2017,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,,
2017,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,,
2017,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,,
2017,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,68365.0,34018.0
2017,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,36250.0,3799.0
2017,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,68824.0,46398.0
2017,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,,
2017,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,,
2017,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,,
2017,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,,
2017,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,,
2017,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,,
2017,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,,
2017,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,,
2017,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,,
2017,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,,
2017,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,86833.0,42345.0
2017,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,61020.0,6482.0
2017,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,84167.0,25899.0
2017,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,,
2017,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,,
2017,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,,
2017,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,,
2017,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,,
2017,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,60714.0,16646.0
2017,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,40022.0,5643.0
2017,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,,
2017,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,50000.0,33545.0
2017,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,36898.0,15330.0
2017,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,39813.0,19141.0
2017,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,87679.0,32436.0
2017,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,56875.0,31152.0
2017,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,23438.0,12957.0
2017,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,38269.0,19785.0
2017,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,51875.0,26232.0
2017,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2017,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2017,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2017,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2017,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2017,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2017,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2017,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2017,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,,
2017,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,113750.0,24616.0
2017,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,55750.0,16427.0
2017,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,121167.0,100203.0
2017,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,,
2017,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),222933.0,159174.0
2017,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),156563.0,74840.0
2017,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),207656.0,139768.0
2017,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),50116.0,25827.0
2017,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,106167.0,56018.0
2017,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,,
2017,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,,
2017,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,88887.0,6767.0
2017,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,66860.0,18363.0
2017,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,42742.0,16697.0
2017,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,82733.0,9837.0
2017,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,86306.0,34854.0
2017,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,98750.0,21850.0
2017,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,80848.0,19001.0
2017,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,,
2017,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,41607.0,33591.0
2017,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,,
2017,6037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,77143.0,53143.0
2017,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,,
2017,6037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,71641.0,35338.0
2017,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,155515.0,136067.0
2017,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,,
2017,6037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,25054.0,16928.0
2017,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,,
2017,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,29741.0,14323.0
2017,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,,
2017,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,85000.0,16422.0
2017,6037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,,
2017,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2017,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2017,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,116250.0,39343.0
2017,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,,
2017,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,232546.0,215209.0
2017,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,,
2017,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,,
2017,6037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,86833.0,42345.0
2017,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,138295.0,40471.0
2017,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,63250.0,20425.0
2017,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,145682.0,132687.0
2017,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,115850.0,36952.0
2017,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,120083.0,25302.0
2017,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,128750.0,36311.0
2017,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,108750.0,60978.0
2017,6037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,106667.0,46859.0
2017,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,,
2017,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,,
2017,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,,
2017,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,,
2017,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,75550.0,2718.0
2017,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,,
2017,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,,
2017,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,,
2017,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,39643.0,34881.0
2017,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,,
2017,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,26250.0,946.0
2017,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,,
2017,6037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,183833.0,140140.0
2017,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,247361.0,62328.0
2017,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,76739.0,19718.0
2017,6037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,,
2017,6037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,,
2017,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,,
2017,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,,
2017,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,62159.0,2028.0
2017,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,18409.0,7929.0
2017,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,,
2017,6037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,,
2017,6037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,,
2017,6037532200,Census Tract 5322,Commerce,Los Angeles County,California,Commerce,,
2017,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,,
2017,6037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,,
2017,6037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,,
2017,6037532400,Census Tract 5324,Commerce,Los Angeles County,California,Commerce,,
2017,6037533703,Census Tract 5337.03,Commerce,Los Angeles County,California,Commerce,,
2017,6037541100,Census Tract 5411,Compton,Los Angeles County,California,Compton,46196.0,9187.0
2017,6037541200,Census Tract 5412,Compton,Los Angeles County,California,Compton,55655.0,11279.0
2017,6037541300,Census Tract 5413,Compton,Los Angeles County,California,Compton,25264.0,11983.0
2017,6037541603,Census Tract 5416.03,Compton,Los Angeles County,California,Compton,27500.0,16509.0
2017,6037541604,Census Tract 5416.04,Compton,Los Angeles County,California,Compton,30861.0,12118.0
2017,6037541605,Census Tract 5416.05,Compton,Los Angeles County,California,Compton,30789.0,24745.0
2017,6037541606,Census Tract 5416.06,Compton,Los Angeles County,California,Compton,31250.0,11682.0
2017,6037541801,Census Tract 5418.01,Compton,Los Angeles County,California,Compton,48413.0,24059.0
2017,6037541802,Census Tract 5418.02,Compton,Los Angeles County,California,Compton,77697.0,13973.0
2017,6037542000,Census Tract 5420,Compton,Los Angeles County,California,Compton,42468.0,4828.0
2017,6037542103,Census Tract 5421.03,Compton,Los Angeles County,California,Compton,56591.0,28986.0
2017,6037542104,Census Tract 5421.04,Compton,Los Angeles County,California,Compton,72321.0,25901.0
2017,6037542105,Census Tract 5421.05,Compton,Los Angeles County,California,Compton,,
2017,6037542106,Census Tract 5421.06,Compton,Los Angeles County,California,Compton,33929.0,21435.0
2017,6037542200,Census Tract 5422,Compton,Los Angeles County,California,Compton,51087.0,18648.0
2017,6037542401,Census Tract 5424.01,Compton,Los Angeles County,California,Compton,48594.0,18363.0
2017,6037542402,Census Tract 5424.02,Compton,Los Angeles County,California,Compton,53250.0,24802.0
2017,6037542501,Census Tract 5425.01,Compton,Los Angeles County,California,Compton,53045.0,11403.0
2017,6037542502,Census Tract 5425.02,Compton,Los Angeles County,California,Compton,17386.0,13295.0
2017,6037542601,Census Tract 5426.01,Compton,Los Angeles County,California,Compton,21513.0,13484.0
2017,6037542602,Census Tract 5426.02,Compton,Los Angeles County,California,Compton,45735.0,43131.0
2017,6037542700,Census Tract 5427,Compton,Los Angeles County,California,Compton,52560.0,9570.0
2017,6037542800,Census Tract 5428,Compton,Los Angeles County,California,Compton,63110.0,11163.0
