YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013B_001E,B19013B_001M
2012,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,24375.0,10270.0
2012,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,,
2012,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,,
2012,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,39526.0,73017.0
2012,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,,
2012,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,123523.0,45608.0
2012,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,,
2012,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,,
2012,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,,
2012,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,27198.0,54985.0
2012,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,45777.0,9908.0
2012,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,132601.0,90381.0
2012,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,67308.0,20053.0
2012,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,66364.0,14879.0
2012,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,71848.0,32247.0
2012,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,36898.0,7719.0
2012,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,59153.0,16070.0
2012,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,56583.0,12863.0
2012,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,92891.0,24044.0
2012,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,110023.0,119166.0
2012,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,51765.0,119021.0
2012,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,44315.0,156473.0
2012,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,,
2012,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,58813.0,119114.0
2012,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,,
2012,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,,
2012,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,146005.0,37112.0
2012,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,55886.0,24310.0
2012,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,,
2012,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,9688.0,80508.0
2012,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,70197.0,36216.0
2012,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,48068.0,36178.0
2012,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,99875.0,76832.0
2012,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,128250.0,68080.0
2012,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,,
2012,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,,
2012,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,108112.0,137794.0
2012,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,,
2012,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,67167.0,17545.0
2012,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,,
2012,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,65787.0,35846.0
2012,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,77750.0,54255.0
2012,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,66042.0,26343.0
2012,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,119922.0,86368.0
2012,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,59792.0,11716.0
2012,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,87768.0,106103.0
2012,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,113125.0,31157.0
2012,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,32181.0,22748.0
2012,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,,
2012,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2012,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2012,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2012,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,17344.0,140740.0
2012,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2012,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,27379.0,146012.0
2012,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,,
2012,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,87500.0,90286.0
2012,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,63150.0,11611.0
2012,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,49879.0,81496.0
2012,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,,
2012,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,120694.0,30868.0
2012,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,44183.0,205974.0
2012,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,26473.0,40782.0
2012,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,,
2012,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,50917.0,9557.0
2012,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,137656.0,93735.0
2012,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,,
2012,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,,
2012,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,,
2012,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,,
2012,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,14095.0,29895.0
2012,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,,
2012,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,45179.0,21182.0
2012,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,90887.0,79306.0
2012,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,75833.0,47286.0
2012,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,36250.0,22612.0
2012,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,97800.0,74942.0
2012,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2012,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,,
2012,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,,
2012,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,,
2012,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,,
2012,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,,
2012,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,,
2012,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,,
2012,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,,
2012,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,,
2012,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,54034.0,26956.0
2012,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,99453.0,25419.0
2012,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,50475.0,3373.0
2012,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,67250.0,83337.0
2012,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,129833.0,310482.0
2012,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,51250.0,47420.0
2012,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,49231.0,20301.0
2012,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,12292.0,47701.0
2012,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,98672.0,98696.0
2012,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,42614.0,22898.0
2012,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,37118.0,30898.0
2012,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,80714.0,22268.0
2012,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,58495.0,42323.0
2012,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,50216.0,14987.0
2012,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,31944.0,45527.0
2012,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,47115.0,15945.0
2012,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,37907.0,12385.0
2012,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,51553.0,9811.0
2012,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,30313.0,15863.0
2012,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,42533.0,14520.0
2012,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,27500.0,56905.0
2012,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,53393.0,35661.0
2012,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2012,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,96875.0,108288.0
2012,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,64500.0,93811.0
2012,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,32353.0,550597.0
2012,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,180240.0,242320.0
2012,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2012,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,153438.0,23453.0
2012,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,16809.0,14138.0
2012,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,110984.0,27250.0
2012,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,64273.0,102319.0
2012,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,63750.0,57615.0
2012,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,122386.0,251689.0
2012,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,,
2012,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),91979.0,78470.0
2012,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),70875.0,60982.0
2012,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),32411.0,61801.0
2012,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),141157.0,167413.0
2012,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),21688.0,24752.0
2012,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),62625.0,65020.0
2012,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),83095.0,53806.0
2012,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),105509.0,58582.0
2012,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),72297.0,30813.0
2012,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),110026.0,19580.0
2012,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),68495.0,4622.0
2012,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),59896.0,58832.0
2012,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,228202.0,249361.0
2012,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,,
2012,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,,
2012,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,101625.0,30477.0
2012,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,,
2012,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,32202.0,330334.0
2012,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,,
2012,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,129044.0,47500.0
2012,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,34167.0,28021.0
2012,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,50000.0,84465.0
2012,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,54375.0,37292.0
2012,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,42486.0,13133.0
2012,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,27813.0,9952.0
2012,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,88026.0,7471.0
2012,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,80714.0,12617.0
2012,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,103125.0,29591.0
2012,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,95785.0,14110.0
2012,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,128750.0,19581.0
2012,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,60625.0,21986.0
2012,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,80882.0,37697.0
2012,6037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,91103.0,71816.0
2012,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,,
2012,6037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,48438.0,4308.0
2012,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,72778.0,28532.0
2012,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,68063.0,24021.0
2012,6037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,20809.0,55203.0
2012,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,133750.0,39051.0
2012,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,39688.0,23244.0
2012,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,83750.0,106416.0
2012,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,79342.0,50588.0
2012,6037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,49028.0,10723.0
2012,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2012,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2012,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,102404.0,83688.0
2012,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,,
2012,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,57333.0,187201.0
2012,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,101754.0,48750.0
2012,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,171306.0,376.0
2012,6037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2012,6037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,99453.0,25419.0
2012,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,160968.0,81913.0
2012,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,96333.0,38758.0
2012,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,75625.0,13960.0
2012,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,77750.0,54255.0
2012,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,66042.0,26343.0
2012,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,119922.0,86368.0
2012,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,217727.0,129768.0
2012,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,101196.0,75874.0
2012,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,66250.0,88788.0
2012,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,59792.0,11716.0
2012,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,135121.0,14367.0
2012,6037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,32181.0,22748.0
2012,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,101216.0,14855.0
2012,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,28036.0,96440.0
2012,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,44750.0,42407.0
2012,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,112614.0,51903.0
2012,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,31845.0,109312.0
2012,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,,
2012,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,112614.0,51903.0
2012,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,,
2012,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,120694.0,30868.0
2012,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,44183.0,205974.0
2012,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,26473.0,40782.0
2012,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,,
2012,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,37824.0,52701.0
2012,6037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,,
2012,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,57460.0,239124.0
2012,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,111346.0,49218.0
2012,6037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,24125.0,56202.0
2012,6037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,54886.0,26035.0
2012,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,,
2012,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,27083.0,22090.0
2012,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,37857.0,27298.0
2012,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,37010.0,75195.0
2012,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,,
2012,6037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,,
2012,6037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,,
2012,6037532200,Census Tract 5322,Commerce,Los Angeles County,California,Commerce,21477.0,71885.0
2012,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,,
2012,6037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,,
2012,6037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,,
2012,6037532400,Census Tract 5324,Commerce,Los Angeles County,California,Commerce,,
2012,6037533703,Census Tract 5337.03,Commerce,Los Angeles County,California,Commerce,,
2012,6037541100,Census Tract 5411,Compton,Los Angeles County,California,Compton,48015.0,20549.0
2012,6037541200,Census Tract 5412,Compton,Los Angeles County,California,Compton,55125.0,22238.0
2012,6037541300,Census Tract 5413,Compton,Los Angeles County,California,Compton,48558.0,11464.0
2012,6037541603,Census Tract 5416.03,Compton,Los Angeles County,California,Compton,31964.0,19581.0
2012,6037541604,Census Tract 5416.04,Compton,Los Angeles County,California,Compton,20846.0,7969.0
2012,6037541605,Census Tract 5416.05,Compton,Los Angeles County,California,Compton,39076.0,13780.0
2012,6037541606,Census Tract 5416.06,Compton,Los Angeles County,California,Compton,34167.0,19870.0
2012,6037541801,Census Tract 5418.01,Compton,Los Angeles County,California,Compton,68077.0,29437.0
