YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013H_001E,B19013H_001M
2018,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,68214.0,17296.0
2018,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,92727.0,33688.0
2018,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,119432.0,17417.0
2018,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,79531.0,25356.0
2018,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,92955.0,36902.0
2018,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,164352.0,32804.0
2018,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,139138.0,16363.0
2018,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,96105.0,8838.0
2018,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,86490.0,20747.0
2018,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,89500.0,25671.0
2018,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,146250.0,59745.0
2018,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,92727.0,33688.0
2018,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,119044.0,17466.0
2018,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,150625.0,24669.0
2018,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,92955.0,36902.0
2018,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,55893.0,29008.0
2018,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,35938.0,15782.0
2018,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,62708.0,32261.0
2018,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,71528.0,24525.0
2018,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,114808.0,26447.0
2018,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,87396.0,15902.0
2018,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,,
2018,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,,
