YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013H_001E,B19013H_001M
2019,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,68056.0,26739.0
2019,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,108472.0,35430.0
2019,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,113224.0,23932.0
2019,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,78125.0,16227.0
2019,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,99167.0,29877.0
2019,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,147784.0,31206.0
2019,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,140040.0,25932.0
2019,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,103455.0,22860.0
2019,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,101690.0,6517.0
2019,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,112332.0,18510.0
2019,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,137632.0,46793.0
2019,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,108472.0,35430.0
2019,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,121603.0,16975.0
2019,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,171000.0,15780.0
2019,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,99167.0,29877.0
2019,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,65909.0,33902.0
2019,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,42679.0,22280.0
2019,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,85200.0,37014.0
2019,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,108355.0,68236.0
2019,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,125446.0,41311.0
2019,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,88393.0,19009.0
2019,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,118750.0,66139.0
2019,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,,
2019,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,99962.0,2953.0
2019,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,43417.0,17655.0
2019,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,51181.0,30058.0
2019,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,93750.0,66962.0
2019,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,18625.0,13855.0
2019,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,79554.0,5385.0
2019,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,45250.0,20603.0
2019,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,,
2019,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,,
2019,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,54375.0,37742.0
2019,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,46016.0,34772.0
2019,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,101607.0,32024.0
2019,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,81818.0,32882.0
2019,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,46532.0,7880.0
2019,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,94500.0,36293.0
2019,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,49781.0,33200.0
2019,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,165254.0,22401.0
2019,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,147216.0,46282.0
2019,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,148633.0,31883.0
2019,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,124792.0,29274.0
2019,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,86607.0,37368.0
2019,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,139028.0,55980.0
2019,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,100694.0,15741.0
2019,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,129617.0,26867.0
2019,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,84653.0,26471.0
2019,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,74129.0,24146.0
2019,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,127740.0,14355.0
2019,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,125893.0,45755.0
2019,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,92845.0,36863.0
2019,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,94510.0,31906.0
2019,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,72091.0,30188.0
2019,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,37155.0,10491.0
2019,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,79506.0,32942.0
2019,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,90694.0,38009.0
2019,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,87059.0,39823.0
2019,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,69792.0,20745.0
2019,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,91813.0,14459.0
2019,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,62381.0,12564.0
2019,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,71023.0,30816.0
2019,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,88056.0,43661.0
2019,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,126667.0,67782.0
2019,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,71875.0,45644.0
2019,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,89727.0,3448.0
2019,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,112546.0,74909.0
2019,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,94338.0,42065.0
2019,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,62845.0,22013.0
2019,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,74353.0,10239.0
2019,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,86250.0,25571.0
2019,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,112188.0,71626.0
2019,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,75074.0,13815.0
2019,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,42381.0,24551.0
2019,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,68036.0,12035.0
2019,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,63661.0,48266.0
2019,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,75324.0,20529.0
2019,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2019,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,52109.0,15629.0
2019,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2019,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2019,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,82419.0,45047.0
2019,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,76400.0,23770.0
2019,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,169000.0,35186.0
2019,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,82750.0,28740.0
2019,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,97969.0,19056.0
2019,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,101250.0,29009.0
2019,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,95250.0,27511.0
2019,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,76691.0,16576.0
2019,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,39444.0,28493.0
2019,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,53750.0,28644.0
2019,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,66750.0,22596.0
2019,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,26588.0,10423.0
2019,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,94167.0,23506.0
2019,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,64250.0,33054.0
2019,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,71845.0,38437.0
2019,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,,
2019,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,91875.0,30769.0
2019,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,56071.0,33989.0
2019,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,88542.0,40140.0
2019,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2019,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2019,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2019,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,77692.0,61962.0
2019,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,125551.0,125424.0
2019,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2019,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,61034.0,13095.0
2019,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2019,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,65625.0,31999.0
2019,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,95536.0,64390.0
2019,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,66023.0,40603.0
2019,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,108889.0,37472.0
2019,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,54063.0,52513.0
2019,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,77273.0,27315.0
2019,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,21413.0,17756.0
