YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013H_001E,B19013H_001M
2021,6037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,157750.0,120572.0
2021,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,146964.0,45404.0
2021,6037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,96806.0,15922.0
2021,6037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,110417.0,22068.0
2021,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,144500.0,26830.0
2021,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,235444.0,53081.0
2021,6037800333,Census Tract 8003.33,Agoura Hills,Los Angeles County,California,AgouraHills,93750.0,59756.0
2021,6037800334,Census Tract 8003.34,Agoura Hills,Los Angeles County,California,AgouraHills,171170.0,61669.0
2021,6037800335,Census Tract 8003.35,Agoura Hills,Los Angeles County,California,AgouraHills,132361.0,33403.0
2021,6037800336,Census Tract 8003.36,Agoura Hills,Los Angeles County,California,AgouraHills,185652.0,28465.0
2021,6037800338,Census Tract 8003.38,Agoura Hills,Los Angeles County,California,AgouraHills,177368.0,16867.0
2021,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,127566.0,14557.0
2021,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,181591.0,30527.0
2021,6037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,96806.0,15922.0
2021,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,83622.0,30654.0
2021,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,73750.0,42086.0
2021,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,71768.0,12662.0
2021,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,79074.0,65304.0
2021,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,160199.0,41969.0
2021,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,104766.0,5436.0
2021,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,56667.0,36652.0
2021,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,64762.0,19684.0
2021,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,113291.0,6662.0
2021,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,37639.0,33313.0
2021,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,85806.0,25976.0
2021,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,50000.0,34357.0
2021,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,89792.0,53649.0
2021,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,99375.0,42372.0
2021,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,87833.0,82326.0
2021,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,63519.0,35360.0
2021,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,106250.0,74138.0
