YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013G_001E,B19013G_001M
2021,6037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,157917.0,125071.0
2021,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,,
2021,6037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,52986.0,47609.0
2021,6037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,,
2021,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,140944.0,36743.0
2021,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,,
2021,6037800333,Census Tract 8003.33,Agoura Hills,Los Angeles County,California,AgouraHills,,
2021,6037800334,Census Tract 8003.34,Agoura Hills,Los Angeles County,California,AgouraHills,,
2021,6037800335,Census Tract 8003.35,Agoura Hills,Los Angeles County,California,AgouraHills,232978.0,25110.0
2021,6037800336,Census Tract 8003.36,Agoura Hills,Los Angeles County,California,AgouraHills,212284.0,135509.0
2021,6037800338,Census Tract 8003.38,Agoura Hills,Los Angeles County,California,AgouraHills,195481.0,33640.0
2021,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,91943.0,13985.0
2021,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,125000.0,117497.0
2021,6037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,52986.0,47609.0
2021,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,110250.0,81768.0
2021,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,74432.0,25219.0
2021,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,52000.0,31145.0
2021,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,82115.0,79902.0
2021,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,70488.0,60559.0
2021,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,89875.0,36868.0
2021,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,90809.0,27239.0
2021,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,107986.0,22081.0
2021,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,79489.0,20682.0
2021,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,88239.0,31002.0
2021,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,,
2021,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,,
2021,6037603706,Census Tract 6037.06,Alondra Park,Los Angeles County,California,AlondraPark,63417.0,31953.0
2021,6037460101,Census Tract 4601.01,Altadena,Los Angeles County,California,Altadena,207550.0,117298.0
2021,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,214195.0,35373.0
2021,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,,
2021,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,,
2021,6037460401,Census Tract 4604.01,Altadena,Los Angeles County,California,Altadena,,
2021,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,,
2021,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,131042.0,128772.0
2021,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,,
2021,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,,
2021,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,,
2021,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,,
2021,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,218736.0,743.0
2021,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,,
2021,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,145455.0,77498.0
2021,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,,
2021,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,,
2021,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,67679.0,43048.0
2021,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,,
2021,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,163603.0,41556.0
2021,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,118520.0,34668.0
2021,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,,
2021,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,202692.0,134753.0
2021,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,154423.0,61248.0
2021,6037431701,Census Tract 4317.01,Arcadia,Los Angeles County,California,Arcadia,,
2021,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,,
2021,6037432502,Census Tract 4325.02,Arcadia,Los Angeles County,California,Arcadia,108359.0,56493.0
2021,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,116705.0,52004.0
2021,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,88177.0,42417.0
2021,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,,
2021,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,,
2021,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2021,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,73467.0,7315.0
2021,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,108884.0,9941.0
2021,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,131250.0,68652.0
2021,6037980035,Census Tract 9800.35,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2021,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,78125.0,27798.0
2021,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,92823.0,30181.0
2021,6037400605,Census Tract 4006.05,Azusa,Los Angeles County,California,Azusa,64301.0,11581.0
2021,6037400801,Census Tract 4008.01,Azusa,Los Angeles County,California,Azusa,131429.0,67771.0
2021,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,105952.0,46477.0
2021,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,56750.0,21906.0
2021,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,,
2021,6037404203,Census Tract 4042.03,Azusa,Los Angeles County,California,Azusa,,
2021,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,65469.0,29686.0
2021,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,,
2021,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,92924.0,28851.0
2021,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,,
2021,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,58500.0,21634.0
