YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013F_001E,B19013F_001M
2020,6037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,81250.0,77547.0
2020,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,,
2020,6037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,,
2020,6037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,71250.0,57905.0
2020,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800333,Census Tract 8003.33,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800334,Census Tract 8003.34,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800335,Census Tract 8003.35,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800336,Census Tract 8003.36,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800338,Census Tract 8003.38,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,,
2020,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,148750.0,59900.0
2020,6037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,,
2020,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,86250.0,67353.0
2020,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,48203.0,17117.0
2020,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,68203.0,8842.0
2020,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,128613.0,34926.0
2020,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,54583.0,45742.0
2020,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,51861.0,24960.0
2020,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,82614.0,48784.0
2020,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,74201.0,23704.0
2020,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,56023.0,24383.0
2020,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,48305.0,16833.0
2020,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,75532.0,39625.0
2020,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,70190.0,13044.0
2020,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,61250.0,59012.0
2020,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,38266.0,9215.0
2020,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,54420.0,54364.0
2020,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,,
2020,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,84722.0,51471.0
2020,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,186042.0,98523.0
