YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013I_001E,B19013I_001M
2022,6037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,79444.0,70260.0
2022,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,101172.0,47182.0
2022,6037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,125521.0,58813.0
2022,6037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,91053.0,71284.0
2022,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,,
2022,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,,
2022,6037800333,Census Tract 8003.33,Agoura Hills,Los Angeles County,California,AgouraHills,,
2022,6037800334,Census Tract 8003.34,Agoura Hills,Los Angeles County,California,AgouraHills,95082.0,56738.0
2022,6037800335,Census Tract 8003.35,Agoura Hills,Los Angeles County,California,AgouraHills,,
2022,6037800336,Census Tract 8003.36,Agoura Hills,Los Angeles County,California,AgouraHills,244792.0,60371.0
2022,6037800338,Census Tract 8003.38,Agoura Hills,Los Angeles County,California,AgouraHills,,
2022,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,99193.0,10311.0
2022,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,,
2022,6037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,125521.0,58813.0
2022,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,91791.0,19783.0
2022,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,92843.0,14148.0
2022,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,68594.0,16568.0
2022,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,109684.0,33924.0
2022,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,113076.0,41231.0
2022,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,92222.0,54414.0
2022,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,81543.0,28862.0
2022,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,77738.0,24931.0
2022,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,78417.0,21183.0
2022,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,115388.0,14911.0
2022,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,58764.0,9486.0
2022,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,78723.0,16230.0
2022,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,72083.0,59929.0
2022,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,41250.0,21979.0
2022,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,119861.0,27775.0
2022,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,112135.0,8967.0
2022,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,80993.0,20985.0
2022,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,105625.0,83211.0
2022,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,97188.0,22713.0
2022,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,71125.0,22364.0
2022,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,127019.0,36168.0
2022,6037603706,Census Tract 6037.06,Alondra Park,Los Angeles County,California,AlondraPark,58856.0,22803.0
2022,6037460101,Census Tract 4601.01,Altadena,Los Angeles County,California,Altadena,160000.0,42307.0
2022,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,138373.0,43100.0
2022,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,169375.0,142128.0
2022,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,68177.0,46880.0
2022,6037460401,Census Tract 4604.01,Altadena,Los Angeles County,California,Altadena,69205.0,18263.0
2022,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,72150.0,20830.0
2022,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,135363.0,27473.0
2022,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,102882.0,35937.0
2022,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,,
2022,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,,
2022,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,,
2022,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,184280.0,51185.0
2022,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,109954.0,23233.0
2022,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,96250.0,30231.0
2022,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,54479.0,21900.0
2022,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,81429.0,34439.0
2022,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,69217.0,20790.0
2022,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,,
2022,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,82829.0,71176.0
2022,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,78125.0,67592.0
2022,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,109083.0,77332.0
2022,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,100769.0,54534.0
2022,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,161591.0,101897.0
2022,6037431701,Census Tract 4317.01,Arcadia,Los Angeles County,California,Arcadia,66563.0,34498.0
2022,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,,
2022,6037432502,Census Tract 4325.02,Arcadia,Los Angeles County,California,Arcadia,123227.0,14908.0
2022,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,105391.0,42342.0
2022,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,79236.0,62891.0
2022,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,105375.0,54685.0
2022,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,82069.0,24253.0
2022,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2022,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,78665.0,18498.0
2022,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,98393.0,19115.0
2022,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,111771.0,34955.0
2022,6037980035,Census Tract 9800.35,Avocado Heights,Los Angeles County,California,AvocadoHeights,67125.0,30637.0
2022,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,79506.0,10605.0
2022,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,87292.0,26829.0
2022,6037400605,Census Tract 4006.05,Azusa,Los Angeles County,California,Azusa,76602.0,27552.0
2022,6037400801,Census Tract 4008.01,Azusa,Los Angeles County,California,Azusa,118068.0,22776.0
2022,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,113521.0,20560.0
2022,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,71958.0,19975.0
2022,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,69350.0,10519.0
2022,6037404203,Census Tract 4042.03,Azusa,Los Angeles County,California,Azusa,70104.0,10944.0
2022,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,69741.0,20775.0
2022,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,72198.0,17366.0
2022,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,88214.0,17782.0
2022,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,86338.0,22921.0
2022,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,65982.0,13990.0
2022,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,67054.0,21953.0
2022,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,80382.0,12971.0
