YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013I_001E,B19013I_001M
2020,6037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,59125.0,41006.0
2020,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,74688.0,50267.0
2020,6037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,112177.0,88183.0
2020,6037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,87228.0,46480.0
2020,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,81477.0,47680.0
2020,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800333,Census Tract 8003.33,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800334,Census Tract 8003.34,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800335,Census Tract 8003.35,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037800336,Census Tract 8003.36,Agoura Hills,Los Angeles County,California,AgouraHills,217109.0,118595.0
2020,6037800338,Census Tract 8003.38,Agoura Hills,Los Angeles County,California,AgouraHills,,
2020,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,86905.0,18064.0
2020,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,82202.0,51370.0
2020,6037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,112177.0,88183.0
2020,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,85486.0,18660.0
2020,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,70313.0,31278.0
2020,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,63403.0,8360.0
2020,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,101083.0,36191.0
2020,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,88750.0,34660.0
2020,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,76771.0,42684.0
2020,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,62863.0,25247.0
2020,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,73750.0,10208.0
2020,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,60083.0,8783.0
2020,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,49492.0,39132.0
2020,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,55385.0,28483.0
2020,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,69291.0,10245.0
2020,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,60833.0,43440.0
2020,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,38347.0,10194.0
2020,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,70644.0,26027.0
2020,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,49639.0,8130.0
2020,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,76860.0,23168.0
2020,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,94750.0,81736.0
2020,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,85844.0,21615.0
2020,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,54803.0,24212.0
2020,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,92083.0,60784.0
2020,6037603706,Census Tract 6037.06,Alondra Park,Los Angeles County,California,AlondraPark,44726.0,10336.0
2020,6037460101,Census Tract 4601.01,Altadena,Los Angeles County,California,Altadena,124792.0,49592.0
2020,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,,
2020,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,163846.0,71262.0
2020,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,81201.0,4612.0
2020,6037460401,Census Tract 4604.01,Altadena,Los Angeles County,California,Altadena,60729.0,26049.0
2020,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,73869.0,26229.0
2020,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,110586.0,21796.0
2020,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,,
2020,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,52877.0,12445.0
2020,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,,
2020,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,214375.0,175613.0
2020,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,111500.0,67137.0
2020,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,94338.0,31237.0
2020,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,55750.0,44931.0
2020,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,,
2020,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,67697.0,17051.0
2020,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,61322.0,26796.0
2020,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,,
2020,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,,
2020,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,110868.0,25312.0
2020,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,88077.0,70168.0
2020,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,58182.0,27304.0
2020,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,,
2020,6037431701,Census Tract 4317.01,Arcadia,Los Angeles County,California,Arcadia,,
2020,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,82426.0,67094.0
2020,6037432502,Census Tract 4325.02,Arcadia,Los Angeles County,California,Arcadia,83036.0,14204.0
2020,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,68177.0,23169.0
2020,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,38944.0,16977.0
2020,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,63063.0,12346.0
2020,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,70200.0,21721.0
2020,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2020,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,71154.0,10547.0
2020,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,86389.0,41188.0
2020,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,114831.0,32604.0
2020,6037980035,Census Tract 9800.35,Avocado Heights,Los Angeles County,California,AvocadoHeights,64083.0,33696.0
2020,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,66926.0,9979.0
2020,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,78194.0,13704.0
2020,6037400605,Census Tract 4006.05,Azusa,Los Angeles County,California,Azusa,61699.0,4094.0
2020,6037400801,Census Tract 4008.01,Azusa,Los Angeles County,California,Azusa,107143.0,34074.0
2020,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,103875.0,26819.0
2020,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,63981.0,21155.0
2020,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,69844.0,25102.0
2020,6037404203,Census Tract 4042.03,Azusa,Los Angeles County,California,Azusa,66176.0,18129.0
2020,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,50590.0,6696.0
2020,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,64722.0,20026.0
2020,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,71445.0,10774.0
2020,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,59009.0,11954.0
2020,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,58333.0,7201.0
2020,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,69135.0,19455.0
2020,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,62074.0,11479.0
2020,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,73056.0,12221.0
2020,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,62105.0,14346.0
2020,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,60795.0,4968.0
2020,6037404804,Census Tract 4048.04,Baldwin Park,Los Angeles County,California,BaldwinPark,66078.0,14300.0
2020,6037404805,Census Tract 4048.05,Baldwin Park,Los Angeles County,California,BaldwinPark,53321.0,27001.0
2020,6037404806,Census Tract 4048.06,Baldwin Park,Los Angeles County,California,BaldwinPark,68087.0,6326.0
2020,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,69473.0,25410.0
2020,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,77841.0,7792.0
2020,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,74531.0,27584.0
2020,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,82986.0,11468.0
2020,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,70294.0,27274.0
2020,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,71875.0,25999.0
2020,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,59327.0,21510.0
2020,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,59919.0,12222.0
2020,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,67708.0,10307.0
2020,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,74519.0,23218.0
2020,6037406903,Census Tract 4069.03,Baldwin Park,Los Angeles County,California,BaldwinPark,81029.0,16095.0
2020,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,85068.0,10564.0
2020,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,90060.0,25570.0
2020,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,44924.0,18931.0
2020,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,54470.0,15592.0
2020,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,47451.0,9145.0
2020,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,41875.0,11588.0
2020,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,42201.0,12544.0
2020,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,42813.0,6920.0
2020,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,59389.0,11844.0
2020,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,59625.0,16875.0
2020,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,64219.0,29332.0
2020,6037553201,Census Tract 5532.01,Bellflower,Los Angeles County,California,Bellflower,101875.0,11909.0
2020,6037553202,Census Tract 5532.02,Bellflower,Los Angeles County,California,Bellflower,116548.0,22887.0
2020,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,66280.0,36773.0
2020,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,54643.0,32084.0
2020,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,73750.0,20099.0
2020,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,62083.0,22434.0
2020,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,49554.0,17500.0
2020,6037554106,Census Tract 5541.06,Bellflower,Los Angeles County,California,Bellflower,70250.0,19812.0
2020,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,84545.0,11204.0
2020,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,36000.0,26663.0
2020,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,36535.0,8185.0
2020,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,88472.0,17541.0
2020,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,53668.0,8891.0
2020,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,43214.0,9199.0
2020,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,62620.0,6252.0
2020,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,,
2020,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,50966.0,7694.0
2020,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,43656.0,10836.0
2020,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,50417.0,10379.0
2020,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,48137.0,4795.0
2020,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,51831.0,19598.0
2020,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,43393.0,6472.0
2020,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,41897.0,6374.0
2020,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,48984.0,3505.0
2020,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,37692.0,8062.0
2020,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,36061.0,5726.0
2020,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2020,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2020,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2020,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2020,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2020,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,51682.0,12436.0
2020,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,,
