YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013D_001E,B19013D_001M
2018,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,173854.0,17367.0
2018,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,,
2018,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,154135.0,141975.0
2018,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,
2018,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,63889.0,8346.0
2018,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,154464.0,64385.0
2018,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,164125.0,83742.0
2018,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,,
2018,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,205962.0,68595.0
2018,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,82222.0,75015.0
2018,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,174000.0,95494.0
2018,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,,
2018,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,,
2018,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,134688.0,47793.0
2018,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,63889.0,8346.0
2018,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,46842.0,15809.0
2018,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,55882.0,13660.0
2018,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,27454.0,12442.0
2018,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,53500.0,16305.0
2018,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,101583.0,74829.0
2018,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,76625.0,16147.0
2018,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,44591.0,10578.0
2018,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,71452.0,16662.0
2018,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,49750.0,19978.0
2018,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,67321.0,32897.0
2018,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,41678.0,15732.0
2018,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,56538.0,13351.0
2018,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,51875.0,16512.0
2018,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,49610.0,11364.0
